name,source_url,image_url,gender,hair_color,hair_style,eye_style,face_shape,expression,skin_tone,beard,body_type,age_vibe,cute_level,cool_level,dark_level,funny_level,power_level,match_tags,match_note
Stainless,https://onepiece.fandom.com/wiki/Stainless,https://static.wikia.nocookie.net/onepiece/images/0/09/Stainless_Anime_Infobox.png/revision/latest?cb=20221101021425,,,,,,,,,,,,,,,,,
John Giant,https://onepiece.fandom.com/wiki/John_Giant,https://static.wikia.nocookie.net/onepiece/images/2/28/John_Giant_Anime_Infobox.png/revision/latest?cb=20230222232558,,,,,,,,,,,,,,,,,
Blago,https://onepiece.fandom.com/wiki/Blago,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Z,https://onepiece.fandom.com/wiki/Z,https://static.wikia.nocookie.net/onepiece/images/0/0f/Z_Anime_Infobox.png/revision/latest?cb=20130704135054,,,,,,,,,,,,,,,,,
Prodi,https://onepiece.fandom.com/wiki/Prodi,https://static.wikia.nocookie.net/onepiece/images/5/5b/Prodi_Anime_Infobox.png/revision/latest?cb=20170319184319,,,,,,,,,,,,,,,,,
Jonathan,https://onepiece.fandom.com/wiki/Jonathan,https://static.wikia.nocookie.net/onepiece/images/0/0a/Jonathan_Anime_Infobox.png/revision/latest?cb=20230807021055,,,,,,,,,,,,,,,,,
Bastille,https://onepiece.fandom.com/wiki/Bastille,https://static.wikia.nocookie.net/onepiece/images/e/e8/Bastille_Anime_Infobox.png/revision/latest?cb=20200507114049,,,,,,,,,,,,,,,,,
Pomsky,https://onepiece.fandom.com/wiki/Pomsky,https://static.wikia.nocookie.net/onepiece/images/6/68/Pomsky_Anime_Infobox.png/revision/latest?cb=20250504155035,,,,,,,,,,,,,,,,,
Gion,https://onepiece.fandom.com/wiki/Gion,https://static.wikia.nocookie.net/onepiece/images/f/fb/Gion_Anime_Infobox.png/revision/latest?cb=20221101153309,,,,,,,,,,,,,,,,,
Doberman,https://onepiece.fandom.com/wiki/Doberman,https://static.wikia.nocookie.net/onepiece/images/e/e2/Doberman_Anime_Infobox.png/revision/latest?cb=20221101021412,,,,,,,,,,,,,,,,,
Hototogisu,https://onepiece.fandom.com/wiki/Hototogisu,https://static.wikia.nocookie.net/onepiece/images/0/08/Hototogisu_Anime_Infobox.png/revision/latest?cb=20240229205934,,,,,,,,,,,,,,,,,
Dalmatian,https://onepiece.fandom.com/wiki/Dalmatian,https://static.wikia.nocookie.net/onepiece/images/a/a8/Dalmatian_Anime_Infobox.png/revision/latest?cb=20160818201819,,,,,,,,,,,,,,,,,
Kadar,https://onepiece.fandom.com/wiki/Kadar,https://static.wikia.nocookie.net/onepiece/images/4/49/Kadar_Anime_Infobox.png/revision/latest?cb=20250119021837,,,,,,,,,,,,,,,,,
Lonz,https://onepiece.fandom.com/wiki/Lonz,https://static.wikia.nocookie.net/onepiece/images/1/16/Lonz_Anime_Infobox.png/revision/latest?cb=20130704132622,,,,,,,,,,,,,,,,,
Cancer,https://onepiece.fandom.com/wiki/Cancer,https://static.wikia.nocookie.net/onepiece/images/1/1f/Cancer_Anime_Infobox.png/revision/latest?cb=20130704140722,,,,,,,,,,,,,,,,,
Tosa,https://onepiece.fandom.com/wiki/Tosa,https://static.wikia.nocookie.net/onepiece/images/3/3c/Tosa_Anime_Infobox.png/revision/latest?cb=20250406155328,,,,,,,,,,,,,,,,,
Bluegrass,https://onepiece.fandom.com/wiki/Bluegrass,https://static.wikia.nocookie.net/onepiece/images/f/fa/Bluegrass_Anime_Infobox.png/revision/latest?cb=20250504155120,,,,,,,,,,,,,,,,,
Graydle,https://onepiece.fandom.com/wiki/Graydle,https://static.wikia.nocookie.net/onepiece/images/d/de/Graydle_Infobox.png/revision/latest?cb=20180615053041,,,,,,,,,,,,,,,,,
Prince Grus,https://onepiece.fandom.com/wiki/Prince_Grus,https://static.wikia.nocookie.net/onepiece/images/2/24/Prince_Grus_Anime_Infobox.png/revision/latest?cb=20240804021734,,,,,,,,,,,,,,,,,
Barricade,https://onepiece.fandom.com/wiki/Barricade,https://static.wikia.nocookie.net/onepiece/images/3/34/Barricade_Infobox.png/revision/latest?cb=20221222040913,,,,,,,,,,,,,,,,,
Buster Call,https://onepiece.fandom.com/wiki/Buster_Call,https://static.wikia.nocookie.net/onepiece/images/2/20/Buster_Call_Infobox.png/revision/latest?cb=20221116205335,,,,,,,,,,,,,,,,,
Nazu Ketagari,https://onepiece.fandom.com/wiki/Nazu_Ketagari,https://static.wikia.nocookie.net/onepiece/images/2/23/Nazu_Ketagari_Infobox.png/revision/latest?cb=20220815064909,,,,,,,,,,,,,,,,,
Balzac,https://onepiece.fandom.com/wiki/Balzac,https://static.wikia.nocookie.net/onepiece/images/9/99/Balzac_Infobox.png/revision/latest?cb=20191223214703,,,,,,,,,,,,,,,,,
Hound,https://onepiece.fandom.com/wiki/Hound,https://static.wikia.nocookie.net/onepiece/images/2/2e/Hound_Anime_Infobox.png/revision/latest?cb=20251228160927,,,,,,,,,,,,,,,,,
Mozambia,https://onepiece.fandom.com/wiki/Mozambia,https://static.wikia.nocookie.net/onepiece/images/d/d1/Mozambia_Anime_Infobox.png/revision/latest?cb=20130420054137,,,,,,,,,,,,,,,,,
Kujaku,https://onepiece.fandom.com/wiki/Kujaku,https://static.wikia.nocookie.net/onepiece/images/8/84/Kujaku_Anime_Infobox.png/revision/latest?cb=20240811124929,,,,,,,,,,,,,,,,,
Doll,https://onepiece.fandom.com/wiki/Doll,https://static.wikia.nocookie.net/onepiece/images/9/90/Doll_Anime_Infobox.png/revision/latest?cb=20240114021245,,,,,,,,,,,,,,,,,
Red King,https://onepiece.fandom.com/wiki/Red_King,https://static.wikia.nocookie.net/onepiece/images/6/6e/Red_King_Anime_Infobox.png/revision/latest?cb=20250406155459,,,,,,,,,,,,,,,,,
Guillotine,https://onepiece.fandom.com/wiki/Guillotine,https://static.wikia.nocookie.net/onepiece/images/7/71/Guillotine_Anime_Infobox.png/revision/latest?cb=20250405170147,,,,,,,,,,,,,,,,,
Wilder,https://onepiece.fandom.com/wiki/Wilder,https://static.wikia.nocookie.net/onepiece/images/d/d6/Wilder_Infobox.png/revision/latest?cb=20171012034928,,,,,,,,,,,,,,,,,
Yamakaji,https://onepiece.fandom.com/wiki/Yamakaji,https://static.wikia.nocookie.net/onepiece/images/6/62/Yamakaji_Anime_Infobox.png/revision/latest?cb=20230827195105,,,,,,,,,,,,,,,,,
Urban,https://onepiece.fandom.com/wiki/Urban,https://static.wikia.nocookie.net/onepiece/images/3/31/Urban_Anime_Infobox.png/revision/latest?cb=20251228160904,,,,,,,,,,,,,,,,,
Maynard,https://onepiece.fandom.com/wiki/Maynard,https://static.wikia.nocookie.net/onepiece/images/c/c8/Maynard_Anime_Infobox.png/revision/latest?cb=20150301154312,,,,,,,,,,,,,,,,,
Komei,https://onepiece.fandom.com/wiki/Komei,https://static.wikia.nocookie.net/onepiece/images/9/9f/Komei_Anime_Infobox.png/revision/latest?cb=20151221170848,,,,,,,,,,,,,,,,,
T Bone,https://onepiece.fandom.com/wiki/T_Bone,https://static.wikia.nocookie.net/onepiece/images/0/08/T_Bone_Anime_Infobox.png/revision/latest?cb=20230427165456,,,,,,,,,,,,,,,,,
Snitcher,https://onepiece.fandom.com/wiki/Snitcher,https://static.wikia.nocookie.net/onepiece/images/c/c2/Snitcher_Infobox.png/revision/latest?cb=20250704205609,,,,,,,,,,,,,,,,,
First Mate,https://onepiece.fandom.com/wiki/First_Mate,https://static.wikia.nocookie.net/onepiece/images/6/64/First_Mate_Infobox.png/revision/latest?cb=20230624174426,,,,,,,,,,,,,,,,,
Captain Seven,https://onepiece.fandom.com/wiki/Captain_Seven,https://static.wikia.nocookie.net/onepiece/images/4/4d/Captain_Seven_Anime_Infobox.png/revision/latest?cb=20200927150937,,,,,,,,,,,,,,,,,
John,https://onepiece.fandom.com/wiki/John,https://static.wikia.nocookie.net/onepiece/images/b/b1/John_Anime_Infobox.png/revision/latest?cb=20250803182808,,,,,,,,,,,,,,,,,
Captain Kuso,https://onepiece.fandom.com/wiki/Captain_Kuso,https://static.wikia.nocookie.net/onepiece/images/4/4a/Captain_Kuso_Manga_Infobox.png/revision/latest?cb=20240409195549,,,,,,,,,,,,,,,,,
Joke,https://onepiece.fandom.com/wiki/Joke,https://static.wikia.nocookie.net/onepiece/images/a/ac/Joke_Anime_Infobox.png/revision/latest?cb=20130604012449,,,,,,,,,,,,,,,,,
Kuro,https://onepiece.fandom.com/wiki/Kuro,https://static.wikia.nocookie.net/onepiece/images/7/7e/Kuro_Anime_Infobox.png/revision/latest?cb=20231006042805,,,,,,,,,,,,,,,,,
Tomac,https://onepiece.fandom.com/wiki/Tomac,https://static.wikia.nocookie.net/onepiece/images/e/e2/Tomac_Infobox.png/revision/latest?cb=20230408220550,,,,,,,,,,,,,,,,,
Trap,https://onepiece.fandom.com/wiki/Trap,https://static.wikia.nocookie.net/onepiece/images/b/b9/Trap_Anime_Infobox.png/revision/latest?cb=20250321221425,,,,,,,,,,,,,,,,,
Vander Decken,https://onepiece.fandom.com/wiki/Vander_Decken,https://static.wikia.nocookie.net/onepiece/images/d/df/Vander_Decken_Anime_Infobox.png/revision/latest?cb=20241201022318,,,,,,,,,,,,,,,,,
Kibagaeru,https://onepiece.fandom.com/wiki/Kibagaeru,https://static.wikia.nocookie.net/onepiece/images/0/0b/Kibagaeru_Anime_Infobox.png/revision/latest?cb=20130928010930,,,,,,,,,,,,,,,,,
Bad One Gracie,https://onepiece.fandom.com/wiki/Bad_One_Gracie,,,,,,,,,,,,,,,,,,
Forliewbs,https://onepiece.fandom.com/wiki/Forliewbs,https://static.wikia.nocookie.net/onepiece/images/2/24/Forliewbs_Manga_Infobox.png/revision/latest?cb=20250815232118,,,,,,,,,,,,,,,,,
Yurikah,https://onepiece.fandom.com/wiki/Yurikah,https://static.wikia.nocookie.net/onepiece/images/4/4f/Yurikah_Manga_Infobox.png/revision/latest?cb=20170319022425,,,,,,,,,,,,,,,,,
Moore,https://onepiece.fandom.com/wiki/Moore,https://static.wikia.nocookie.net/onepiece/images/a/a8/Moore_Anime_Infobox.png/revision/latest?cb=20140916072836,,,,,,,,,,,,,,,,,
Staff,https://onepiece.fandom.com/wiki/Staff,https://static.wikia.nocookie.net/onepiece/images/6/6c/Cabaji_Anime_Infobox.png/revision/latest?cb=20220921023133,,,,,,,,,,,,,,,,,
Tashigi,https://onepiece.fandom.com/wiki/Tashigi,https://static.wikia.nocookie.net/onepiece/images/1/1e/Tashigi_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20251127120726,,,,,,,,,,,,,,,,,
Long Long,https://onepiece.fandom.com/wiki/Long_Long,https://static.wikia.nocookie.net/onepiece/images/3/39/Long_Long_Anime_Infobox.png/revision/latest?cb=20250819202001,,,,,,,,,,,,,,,,,
Koby,https://onepiece.fandom.com/wiki/Koby,https://static.wikia.nocookie.net/onepiece/images/b/b8/Koby_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20241114130518,,,,,,,,,,,,,,,,,
Peachbeard,https://onepiece.fandom.com/wiki/Peachbeard,https://static.wikia.nocookie.net/onepiece/images/b/ba/Peachbeard_Anime_Infobox.png/revision/latest?cb=20190414113754,,,,,,,,,,,,,,,,,
Billy (Pirate),https://onepiece.fandom.com/wiki/Billy_(Pirate),https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Rosward Rosward,https://onepiece.fandom.com/wiki/Rosward_Rosward,https://static.wikia.nocookie.net/onepiece/images/1/1e/Rosward_Rosward_Anime_Infobox.png/revision/latest?cb=20250309015318,,,,,,,,,,,,,,,,,
Gorilla,https://onepiece.fandom.com/wiki/Gorilla,https://static.wikia.nocookie.net/onepiece/images/1/16/Gorilla_Anime_Infobox.png/revision/latest?cb=20130428173051,,,,,,,,,,,,,,,,,
Puzzle,https://onepiece.fandom.com/wiki/Puzzle,https://static.wikia.nocookie.net/onepiece/images/b/ba/Puzzle_Anime_Infobox.png/revision/latest?cb=20150818072558,,,,,,,,,,,,,,,,,
Pontanitaire,https://onepiece.fandom.com/wiki/Pontanitaire,https://static.wikia.nocookie.net/onepiece/images/8/84/Pontanitaire_Infobox.png/revision/latest?cb=20201027124417,,,,,,,,,,,,,,,,,
Orlumbus,https://onepiece.fandom.com/wiki/Orlumbus,https://static.wikia.nocookie.net/onepiece/images/1/1b/Orlumbus_Anime_Infobox.png/revision/latest?cb=20141013213403,,,,,,,,,,,,,,,,,
Ladoga,https://onepiece.fandom.com/wiki/Ladoga,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
LeMay,https://onepiece.fandom.com/wiki/LeMay,https://static.wikia.nocookie.net/onepiece/images/0/07/LeMay_Infobox.png/revision/latest?cb=20180625063000,,,,,,,,,,,,,,,,,
Sharinguru,https://onepiece.fandom.com/wiki/Sharinguru,https://static.wikia.nocookie.net/onepiece/images/0/0e/Sharinguru_Anime_Infobox.png/revision/latest?cb=20230812130253,,,,,,,,,,,,,,,,,
Armored Officer,https://onepiece.fandom.com/wiki/Armored_Officer,https://static.wikia.nocookie.net/onepiece/images/6/6e/Armored_Officer_Anime_Infobox.png/revision/latest?cb=20260703080927,,,,,,,,,,,,,,,,,
Choco Police,https://onepiece.fandom.com/wiki/Choco_Police,https://static.wikia.nocookie.net/onepiece/images/a/ab/Choco_Police_Anime_Infobox.png/revision/latest?cb=20180904073528,,,,,,,,,,,,,,,,,
Justice,https://onepiece.fandom.com/wiki/Justice,https://static.wikia.nocookie.net/onepiece/images/d/db/Justice_Infobox.png/revision/latest?cb=20221019043955,,,,,,,,,,,,,,,,,
Ideaman,https://onepiece.fandom.com/wiki/Ideaman,https://static.wikia.nocookie.net/onepiece/images/c/c2/Ideaman_Anime_Infobox.png/revision/latest?cb=20130817215643,,,,,,,,,,,,,,,,,
Gab,https://onepiece.fandom.com/wiki/Gab,https://static.wikia.nocookie.net/onepiece/images/6/67/Gab_Anime_Infobox.png/revision/latest?cb=20240623212148,,,,,,,,,,,,,,,,,
Straight,https://onepiece.fandom.com/wiki/Straight,https://static.wikia.nocookie.net/onepiece/images/9/91/Straight_Anime_Infobox.png/revision/latest?cb=20260322182419,,,,,,,,,,,,,,,,,
Sada,https://onepiece.fandom.com/wiki/Sada,https://static.wikia.nocookie.net/onepiece/images/6/60/Sada_Infobox.png/revision/latest?cb=20260619190651,,,,,,,,,,,,,,,,,
Lego,https://onepiece.fandom.com/wiki/Lego,https://static.wikia.nocookie.net/onepiece/images/f/f3/Lego_Anime_Infobox.png/revision/latest?cb=20131223184602,,,,,,,,,,,,,,,,,
Sargus,https://onepiece.fandom.com/wiki/Sargus,https://static.wikia.nocookie.net/onepiece/images/3/3a/Sargus_Infobox.png/revision/latest?cb=20230130232906,,,,,,,,,,,,,,,,,
Choshi,https://onepiece.fandom.com/wiki/Choshi,https://static.wikia.nocookie.net/onepiece/images/0/0e/Choshi_Infobox.png/revision/latest?cb=20240715195251,,,,,,,,,,,,,,,,,
Tagosaku,https://onepiece.fandom.com/wiki/Tagosaku,https://static.wikia.nocookie.net/onepiece/images/5/5d/Tagosaku_Infobox.png/revision/latest?cb=20220425044313,,,,,,,,,,,,,,,,,
Asahija,https://onepiece.fandom.com/wiki/Asahija,https://static.wikia.nocookie.net/onepiece/images/d/de/Asahija_Anime_Infobox.png/revision/latest?cb=20140512043917,,,,,,,,,,,,,,,,,
Moyashi,https://onepiece.fandom.com/wiki/Moyashi,https://static.wikia.nocookie.net/onepiece/images/5/5d/Moyashi_Infobox.png/revision/latest?cb=20220405092756,,,,,,,,,,,,,,,,,
Meganetti,https://onepiece.fandom.com/wiki/Meganetti,https://static.wikia.nocookie.net/onepiece/images/3/37/Meganetti_Infobox.png/revision/latest?cb=20220425044718,,,,,,,,,,,,,,,,,
Nyanta,https://onepiece.fandom.com/wiki/Nyanta,https://static.wikia.nocookie.net/onepiece/images/4/4e/Nyanta_Infobox.png/revision/latest?cb=20230419054041,,,,,,,,,,,,,,,,,
Tokkuri,https://onepiece.fandom.com/wiki/Tokkuri,https://static.wikia.nocookie.net/onepiece/images/a/a4/Tokkuri_Infobox.png/revision/latest?cb=20240715200749,,,,,,,,,,,,,,,,,
Zala,https://onepiece.fandom.com/wiki/Zala,https://static.wikia.nocookie.net/onepiece/images/6/60/Zala_Anime_Infobox.png/revision/latest?cb=20221003164424,,,,,,,,,,,,,,,,,
Guarana,https://onepiece.fandom.com/wiki/Guarana,https://static.wikia.nocookie.net/onepiece/images/c/c6/Guarana_Anime_Infobox.png/revision/latest?cb=20190721100103,,,,,,,,,,,,,,,,,
Trap Tower,https://onepiece.fandom.com/wiki/Trap_Tower,https://static.wikia.nocookie.net/onepiece/images/1/1f/Trap_Tower_Infobox.png/revision/latest?cb=20250321221700,,,,,,,,,,,,,,,,,
Diez Barrels,https://onepiece.fandom.com/wiki/Diez_Barrels,https://static.wikia.nocookie.net/onepiece/images/e/ed/Diez_Barrels_Anime_Infobox.png/revision/latest?cb=20240924221941,,,,,,,,,,,,,,,,,
Cerriot,https://onepiece.fandom.com/wiki/Cerriot,https://static.wikia.nocookie.net/onepiece/images/2/2c/Cerriot_Infobox.png/revision/latest?cb=20230419054058,,,,,,,,,,,,,,,,,
Daruma,https://onepiece.fandom.com/wiki/Daruma,https://static.wikia.nocookie.net/onepiece/images/0/0c/Daruma_Anime_Infobox.png/revision/latest?cb=20230403212822,,,,,,,,,,,,,,,,,
Cipher Pol,https://onepiece.fandom.com/wiki/Cipher_Pol,https://static.wikia.nocookie.net/onepiece/images/1/1b/Cipher_Pol_Infobox.png/revision/latest?cb=20230204215007,,,,,,,,,,,,,,,,,
Jabari,https://onepiece.fandom.com/wiki/Jabari,https://static.wikia.nocookie.net/onepiece/images/2/26/Jabari_Anime_Infobox.png/revision/latest?cb=20241101200918,,,,,,,,,,,,,,,,,
Maha,https://onepiece.fandom.com/wiki/Maha,https://static.wikia.nocookie.net/onepiece/images/6/64/Maha_Anime_Infobox.png/revision/latest?cb=20230528055248,,,,,,,,,,,,,,,,,
Guernika,https://onepiece.fandom.com/wiki/Guernika,https://static.wikia.nocookie.net/onepiece/images/e/e8/Guernika_Anime_Infobox.png/revision/latest?cb=20221101164740,,,,,,,,,,,,,,,,,
Mr. 12,https://onepiece.fandom.com/wiki/Mr._12,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
CP9,https://onepiece.fandom.com/wiki/CP9,https://static.wikia.nocookie.net/onepiece/images/2/23/CP9_Infobox.png/revision/latest?cb=20140725231213,,,,,,,,,,,,,,,,,
Gismonda,https://onepiece.fandom.com/wiki/Gismonda,https://static.wikia.nocookie.net/onepiece/images/8/85/Gismonda_Anime_Infobox.png/revision/latest?cb=20221102105046,,,,,,,,,,,,,,,,,
Laskey,https://onepiece.fandom.com/wiki/Laskey,https://static.wikia.nocookie.net/onepiece/images/0/04/Laskey_Anime_Infobox.png/revision/latest?cb=20240704065215,,,,,,,,,,,,,,,,,
Mr. 6,https://onepiece.fandom.com/wiki/Mr._6,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Alpha,https://onepiece.fandom.com/wiki/Alpha,https://static.wikia.nocookie.net/onepiece/images/6/6f/Alpha_Anime_Infobox.png/revision/latest?cb=20250629164102,,,,,,,,,,,,,,,,,
Mr. 10,https://onepiece.fandom.com/wiki/Mr._10,https://static.wikia.nocookie.net/onepiece/images/c/ca/Mr._10_Manga_Infobox.png/revision/latest?cb=20230423210206,,,,,,,,,,,,,,,,,
CP0,https://onepiece.fandom.com/wiki/CP0,https://static.wikia.nocookie.net/onepiece/images/c/c6/CP0_Infobox.png/revision/latest?cb=20240407021816,,,,,,,,,,,,,,,,,
Mr. 7,https://onepiece.fandom.com/wiki/Mr._7,https://static.wikia.nocookie.net/onepiece/images/2/22/Mr._7_Anime_Infobox.png/revision/latest?cb=20221128165310,,,,,,,,,,,,,,,,,
Mr. 9,https://onepiece.fandom.com/wiki/Mr._9,https://static.wikia.nocookie.net/onepiece/images/d/d4/Mr._9_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20251130161817,,,,,,,,,,,,,,,,,
Joseph,https://onepiece.fandom.com/wiki/Joseph,https://static.wikia.nocookie.net/onepiece/images/c/c8/Joseph_Anime_Infobox.png/revision/latest?cb=20220619151618,,,,,,,,,,,,,,,,,
Blueno,https://onepiece.fandom.com/wiki/Blueno,https://static.wikia.nocookie.net/onepiece/images/2/2b/Blueno_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20240915021752,,,,,,,,,,,,,,,,,
Jabra,https://onepiece.fandom.com/wiki/Jabra,https://static.wikia.nocookie.net/onepiece/images/1/12/Jabra_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20240915021445,,,,,,,,,,,,,,,,,
Miss Mother's Day,https://onepiece.fandom.com/wiki/Miss_Mother%27s_Day,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Miss Tuesday,https://onepiece.fandom.com/wiki/Miss_Tuesday,https://static.wikia.nocookie.net/onepiece/images/5/50/Miss_Tuesday_Infobox.png/revision/latest?cb=20230423210340,,,,,,,,,,,,,,,,,
Nero,https://onepiece.fandom.com/wiki/Nero,https://static.wikia.nocookie.net/onepiece/images/f/f9/Nero_Anime_Infobox.png/revision/latest?cb=20221024015622,,,,,,,,,,,,,,,,,
Jerry,https://onepiece.fandom.com/wiki/Jerry,https://static.wikia.nocookie.net/onepiece/images/c/cd/Jerry_Anime_Infobox.png/revision/latest?cb=20121227131033,,,,,,,,,,,,,,,,,
Kumadori,https://onepiece.fandom.com/wiki/Kumadori,https://static.wikia.nocookie.net/onepiece/images/8/86/Kumadori_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20240915021726,,,,,,,,,,,,,,,,,
Mr. 108,https://onepiece.fandom.com/wiki/Mr._108,https://static.wikia.nocookie.net/onepiece/images/e/e6/Mr._108_Infobox.png/revision/latest?cb=20240711225906,,,,,,,,,,,,,,,,,
Tsumonsieur Kamaya,https://onepiece.fandom.com/wiki/Tsumonsieur_Kamaya,https://static.wikia.nocookie.net/onepiece/images/7/70/Tsumonsieur_Kamaya_Anime_Infobox.png/revision/latest?cb=20241101175317,,,,,,,,,,,,,,,,,
Miss Thursday,https://onepiece.fandom.com/wiki/Miss_Thursday,https://static.wikia.nocookie.net/onepiece/images/6/68/Miss_Thursday_Infobox.png/revision/latest?cb=20260317132825,,,,,,,,,,,,,,,,,
Rob Lucci,https://onepiece.fandom.com/wiki/Rob_Lucci,https://static.wikia.nocookie.net/onepiece/images/d/d7/Rob_Lucci_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20230102052113,,,,,,,,,,,,,,,,,
CP8,https://onepiece.fandom.com/wiki/CP8,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Hercules,https://onepiece.fandom.com/wiki/Hercules,https://static.wikia.nocookie.net/onepiece/images/e/ec/Hercules_in_Fighting_Path.png/revision/latest?cb=20201213004518,,,,,,,,,,,,,,,,,
Who's-Who,https://onepiece.fandom.com/wiki/Who%27s-Who,https://static.wikia.nocookie.net/onepiece/images/9/94/Who%27s-Who_Anime_Infobox.png/revision/latest?cb=20211201215156,,,,,,,,,,,,,,,,,
Stussy,https://onepiece.fandom.com/wiki/Stussy,https://static.wikia.nocookie.net/onepiece/images/e/ee/Stussy_Anime_Infobox.png/revision/latest?cb=20240512081047,,,,,,,,,,,,,,,,,
Mr. 11,https://onepiece.fandom.com/wiki/Mr._11,https://static.wikia.nocookie.net/onepiece/images/0/09/Mr._11_Anime_Infobox.png/revision/latest?cb=20170426145410,,,,,,,,,,,,,,,,,
Assassin,https://onepiece.fandom.com/wiki/Assassin,https://static.wikia.nocookie.net/onepiece/images/6/69/Assassin.png/revision/latest?cb=20140216150722,,,,,,,,,,,,,,,,,
Miss Father's Day,https://onepiece.fandom.com/wiki/Miss_Father%27s_Day,https://static.wikia.nocookie.net/onepiece/images/6/6c/Miss_Father%27s_Day_Anime_Infobox.png/revision/latest?cb=20221128165323,,,,,,,,,,,,,,,,,
Kalifa,https://onepiece.fandom.com/wiki/Kalifa,https://static.wikia.nocookie.net/onepiece/images/b/b3/Kalifa_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20240915021516,,,,,,,,,,,,,,,,,
Whisky Peak,https://onepiece.fandom.com/wiki/Whisky_Peak,https://static.wikia.nocookie.net/onepiece/images/6/6c/Whisky_Peak_Infobox.png/revision/latest?cb=20240721131258,,,,,,,,,,,,,,,,,
Whisky Business,https://onepiece.fandom.com/wiki/Whisky_Business,https://static.wikia.nocookie.net/onepiece/images/e/e4/Whisky_Business.png/revision/latest?cb=20260310155019,,,,,,,,,,,,,,,,,
Miss Saturday,https://onepiece.fandom.com/wiki/Miss_Saturday,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Spandam,https://onepiece.fandom.com/wiki/Spandam,https://static.wikia.nocookie.net/onepiece/images/e/e7/Spandam_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20230913231907,,,,,,,,,,,,,,,,,
Kaku,https://onepiece.fandom.com/wiki/Kaku,https://static.wikia.nocookie.net/onepiece/images/0/09/Kaku_Anime_Post_Timeskip_Infobox.png/revision/latest?cb=20221127204534,,,,,,,,,,,,,,,,,
Mr. Shimizu,https://onepiece.fandom.com/wiki/Mr._Shimizu,https://static.wikia.nocookie.net/onepiece/images/2/25/Mr._Shimizu_Manga_Infobox.png/revision/latest?cb=20250130012848,,,,,,,,,,,,,,,,,
Galdino,https://onepiece.fandom.com/wiki/Galdino,https://static.wikia.nocookie.net/onepiece/images/1/13/Galdino_Anime_Infobox.png/revision/latest?cb=20221003165116,,,,,,,,,,,,,,,,,
Yamamoto Luffy,https://onepiece.fandom.com/wiki/Yamamoto_Luffy,https://static.wikia.nocookie.net/onepiece/images/3/36/Yamamoto_Luffy_Anime_Infobox.png/revision/latest?cb=20250402203153,,,,,,,,,,,,,,,,,
One Piece Luffy's,https://onepiece.fandom.com/wiki/One_Piece_Luffy%27s,https://static.wikia.nocookie.net/onepiece/images/d/d3/One_Piece_Luffy%27s.png/revision/latest?cb=20250317030602,,,,,,,,,,,,,,,,,
Going Luffy-senpai,https://onepiece.fandom.com/wiki/Going_Luffy-senpai,https://static.wikia.nocookie.net/onepiece/images/b/ba/Going_Luffy-senpai_Infobox.png/revision/latest?cb=20240731210143,,,,,,,,,,,,,,,,,
Luffy's Great Adventure,https://onepiece.fandom.com/wiki/Luffy%27s_Great_Adventure,https://static.wikia.nocookie.net/onepiece/images/b/b5/Luffy%27s_Great_Adventure.png/revision/latest?cb=20221004021930,,,,,,,,,,,,,,,,,
Niseluffy,https://onepiece.fandom.com/wiki/Niseluffy,https://static.wikia.nocookie.net/onepiece/images/f/fb/Niseluffy_Infobox.png/revision/latest?cb=20260419080452,,,,,,,,,,,,,,,,,
Gomu Gomu no Mi,https://onepiece.fandom.com/wiki/Gomu_Gomu_no_Mi,https://static.wikia.nocookie.net/onepiece/images/1/12/Gomu_Gomu_no_Mi_Infobox.png/revision/latest?cb=20221108072550,,,,,,,,,,,,,,,,,
